date,K,K_EPS,PE Ratio
1990-03-27,15.16,,
1990-03-28,15.09,,
1990-03-29,15.25,,
1990-03-30,15.28,,
1990-04-02,15.25,,
1990-04-03,15.5,,
1990-04-04,15.44,,
1990-04-05,15.47,,
1990-04-06,15.53,,
1990-04-09,15.91,,
1990-04-10,16.03,,
1990-04-11,16.03,,
1990-04-12,16.41,,
1990-04-16,16.34,,
1990-04-17,16.22,,
1990-04-18,16.06,,
1990-04-19,15.91,,
1990-04-20,15.75,,
1990-04-23,15.56,,
1990-04-24,15.72,,
1990-04-25,15.69,,
1990-04-26,15.56,,
1990-04-27,15.28,,
1990-04-30,15.34,,
1990-05-01,15.5,,
1990-05-02,15.75,,
1990-05-03,15.84,,
1990-05-04,15.97,,
1990-05-07,16.28,,
1990-05-08,16.5,,
1990-05-09,16.38,,
1990-05-10,16.41,,
1990-05-11,16.72,,
1990-05-14,16.78,,
1990-05-15,16.84,,
1990-05-16,16.69,,
1990-05-17,16.44,,
1990-05-18,16.31,,
1990-05-21,16.41,,
1990-05-22,16.34,,
1990-05-23,16.38,,
1990-05-24,16.34,,
1990-05-25,16.22,,
1990-05-29,16.31,,
1990-05-30,16.0,,
1990-05-31,16.31,,
1990-06-01,16.53,,
1990-06-04,17.06,,
1990-06-05,18.0,,
1990-06-06,17.91,,
1990-06-07,17.88,,
1990-06-08,17.75,,
1990-06-11,17.72,,
1990-06-12,18.09,,
1990-06-13,17.75,,
1990-06-14,17.34,,
1990-06-15,16.94,,
1990-06-18,16.66,,
1990-06-19,16.69,,
1990-06-20,16.63,,
1990-06-21,16.75,,
1990-06-22,16.44,,
1990-06-25,15.84,,
1990-06-26,15.91,,
1990-06-27,16.16,,
1990-06-28,16.63,,
1990-06-29,16.41,,
1990-07-02,16.31,,
1990-07-03,16.34,,
1990-07-05,16.09,,
1990-07-06,16.41,,
1990-07-09,16.69,,
1990-07-10,16.53,,
1990-07-11,16.75,,
1990-07-12,16.94,,
1990-07-13,17.34,,
1990-07-16,17.53,,
1990-07-17,17.38,,
1990-07-18,17.31,,
1990-07-19,17.16,,
1990-07-20,17.38,,
1990-07-23,17.16,,
1990-07-24,17.22,,
1990-07-25,17.44,,
1990-07-26,17.41,,
1990-07-27,17.31,,
1990-07-30,17.47,,
1990-07-31,17.19,,
1990-08-01,17.22,,
1990-08-02,16.97,,
1990-08-03,16.72,,
1990-08-06,16.03,,
1990-08-07,15.88,,
1990-08-08,16.0,,
1990-08-09,16.09,,
1990-08-10,15.88,,
1990-08-13,15.91,,
1990-08-14,16.34,,
1990-08-15,16.72,,
1990-08-16,16.25,,
1990-08-17,16.13,,
1990-08-20,15.97,,
1990-08-21,15.88,,
1990-08-22,15.59,,
1990-08-23,15.16,,
1990-08-24,15.41,,
1990-08-27,15.75,,
1990-08-28,15.75,,
1990-08-29,16.03,,
1990-08-30,15.78,,
1990-08-31,15.75,,
1990-09-04,15.88,,
1990-09-05,15.91,,
1990-09-06,15.75,,
1990-09-07,15.84,,
1990-09-10,15.88,,
1990-09-11,16.03,,
1990-09-12,16.09,,
1990-09-13,15.94,,
1990-09-14,15.72,,
1990-09-17,15.78,,
1990-09-18,15.81,,
1990-09-19,15.91,,
1990-09-20,15.78,,
1990-09-21,15.66,,
1990-09-24,15.31,,
1990-09-25,15.59,,
1990-09-26,15.47,,
1990-09-27,15.47,,
1990-09-28,15.72,,
1990-10-01,16.31,,
1990-10-02,16.56,,
1990-10-03,16.28,,
1990-10-04,16.5,,
1990-10-05,16.41,,
1990-10-08,16.78,,
1990-10-09,16.28,,
1990-10-10,16.44,,
1990-10-11,16.06,,
1990-10-12,16.28,,
1990-10-15,16.53,,
1990-10-16,16.59,,
1990-10-17,16.59,,
1990-10-18,16.81,,
1990-10-19,17.53,,
1990-10-22,17.81,,
1990-10-23,17.91,,
1990-10-24,18.09,,
1990-10-25,18.41,,
1990-10-26,17.81,,
1990-10-29,17.69,,
1990-10-30,17.91,,
1990-10-31,17.13,,
1990-11-01,17.31,,
1990-11-02,17.19,,
1990-11-05,17.47,,
1990-11-06,17.22,,
1990-11-07,17.06,,
1990-11-08,17.19,,
1990-11-09,17.59,,
1990-11-12,17.75,,
1990-11-13,17.75,,
1990-11-14,18.09,,
1990-11-15,17.63,,
1990-11-16,17.66,,
1990-11-19,17.81,,
1990-11-20,17.63,,
1990-11-21,17.56,,
1990-11-23,17.63,,
1990-11-26,17.88,,
1990-11-27,17.94,,
1990-11-28,18.03,,
1990-11-29,17.88,,
1990-11-30,18.06,,
1990-12-03,18.28,,
1990-12-04,18.69,,
1990-12-05,19.0,,
1990-12-06,18.94,,
1990-12-07,19.03,,
1990-12-10,19.0,,
1990-12-11,18.66,,
1990-12-12,18.88,,
1990-12-13,19.06,,
1990-12-14,19.13,,
1990-12-17,18.88,,
1990-12-18,19.16,,
1990-12-19,19.38,,
1990-12-20,19.25,,
1990-12-21,19.19,,
1990-12-24,19.09,,
1990-12-26,19.09,,
1990-12-27,19.06,,
1990-12-28,18.97,,
1990-12-31,18.97,,
1991-01-02,18.75,,
1991-01-03,18.38,,
1991-01-04,17.94,,
1991-01-07,17.56,,
1991-01-08,17.88,,
1991-01-09,17.72,,
1991-01-10,17.97,,
1991-01-11,18.31,,
1991-01-14,18.09,,
1991-01-15,18.38,,
1991-01-16,18.56,,
1991-01-17,19.09,,
1991-01-18,19.66,,
1991-01-21,19.72,,
1991-01-22,19.63,,
1991-01-23,19.59,,
1991-01-24,19.53,,
1991-01-25,19.13,,
1991-01-28,19.41,,
1991-01-29,19.41,,
1991-01-30,19.38,,
1991-01-31,19.5,,
1991-02-01,19.13,,
1991-02-04,19.5,,
1991-02-05,19.78,,
1991-02-06,20.0,,
1991-02-07,20.44,,
1991-02-08,20.84,,
1991-02-11,20.75,,
1991-02-12,20.69,,
1991-02-13,20.69,,
1991-02-14,20.56,,
1991-02-15,20.75,,
1991-02-19,20.84,,
1991-02-20,20.75,,
1991-02-21,20.72,,
1991-02-22,20.78,,
1991-02-25,20.88,,
1991-02-26,20.72,,
1991-02-27,20.91,,
1991-02-28,20.84,,
1991-03-01,20.91,,
1991-03-04,20.88,,
1991-03-05,21.16,,
1991-03-06,20.94,,
1991-03-07,20.78,,
1991-03-08,20.69,,
1991-03-11,20.56,,
1991-03-12,21.28,,
1991-03-13,21.31,,
1991-03-14,21.22,,
1991-03-15,21.28,,
1991-03-18,21.78,,
1991-03-19,22.13,,
1991-03-20,23.25,,
1991-03-21,23.03,,
1991-03-22,23.03,,
1991-03-25,22.94,,
1991-03-26,23.31,,
1991-03-27,23.22,,
1991-03-28,23.34,,
1991-04-01,23.09,,
1991-04-02,23.44,,
1991-04-03,23.56,,
1991-04-04,23.53,,
1991-04-05,23.31,,
1991-04-08,23.81,,
1991-04-09,23.47,,
1991-04-10,23.25,,
1991-04-11,23.72,,
1991-04-12,24.0,,
1991-04-15,23.84,,
1991-04-16,24.03,,
1991-04-17,24.53,,
1991-04-18,23.88,,
1991-04-19,23.88,,
1991-04-22,23.56,,
1991-04-23,23.34,,
1991-04-24,23.19,,
1991-04-25,22.75,,
1991-04-26,22.81,,
1991-04-29,22.5,,
1991-04-30,22.75,,
1991-05-01,22.69,,
1991-05-02,22.63,,
1991-05-03,24.0,,
1991-05-06,23.56,,
1991-05-07,23.31,,
1991-05-08,23.03,,
1991-05-09,23.22,,
1991-05-10,22.88,,
1991-05-13,23.13,,
1991-05-14,22.94,,
1991-05-15,22.53,,
1991-05-16,23.38,,
1991-05-17,23.47,,
1991-05-20,23.59,,
1991-05-21,23.66,,
1991-05-22,23.56,,
1991-05-23,23.88,,
1991-05-24,24.19,,
1991-05-28,24.41,,
1991-05-29,24.41,,
1991-05-30,24.66,,
1991-05-31,24.59,,
1991-06-03,24.25,,
1991-06-04,24.25,,
1991-06-05,24.59,,
1991-06-06,25.0,,
1991-06-07,24.0,,
1991-06-10,24.0,,
1991-06-11,23.84,,
1991-06-12,23.63,,
1991-06-13,23.94,,
1991-06-14,24.31,,
1991-06-17,24.41,,
1991-06-18,24.38,,
1991-06-19,24.38,,
1991-06-20,24.41,,
1991-06-21,24.72,,
1991-06-24,24.53,,
1991-06-25,24.63,,
1991-06-26,24.5,,
1991-06-27,24.84,,
1991-06-28,24.59,,
1991-07-01,25.06,,
1991-07-02,24.94,,
1991-07-03,24.84,,
1991-07-05,24.94,,
1991-07-08,25.09,,
1991-07-09,25.19,,
1991-07-10,25.13,,
1991-07-11,25.47,,
1991-07-12,25.63,,
1991-07-15,25.75,,
1991-07-16,25.47,,
1991-07-17,25.5,,
1991-07-18,26.16,,
1991-07-19,26.25,,
1991-07-22,26.06,,
1991-07-23,25.75,,
1991-07-24,25.53,,
1991-07-25,25.72,,
1991-07-26,25.69,,
1991-07-29,25.81,,
1991-07-30,26.41,,
1991-07-31,26.22,,
1991-08-01,26.16,,
1991-08-02,26.22,,
1991-08-05,26.28,,
1991-08-06,26.69,,
1991-08-07,26.88,,
1991-08-08,27.06,,
1991-08-09,26.75,,
1991-08-12,26.5,,
1991-08-13,26.75,,
1991-08-14,26.53,,
1991-08-15,26.69,,
1991-08-16,26.91,,
1991-08-19,26.13,,
1991-08-20,26.16,,
1991-08-21,26.91,,
1991-08-22,27.13,,
1991-08-23,27.41,,
1991-08-26,27.25,,
1991-08-27,27.16,,
1991-08-28,27.31,,
1991-08-29,27.16,,
1991-08-30,27.09,,
1991-09-03,26.94,,
1991-09-04,26.84,,
1991-09-05,26.06,,
1991-09-06,26.19,,
1991-09-09,26.16,,
1991-09-10,26.06,,
1991-09-11,25.88,,
1991-09-12,26.09,,
1991-09-13,25.97,,
1991-09-16,26.19,,
1991-09-17,26.19,,
1991-09-18,26.28,,
1991-09-19,26.19,,
1991-09-20,26.34,,
1991-09-23,26.56,,
1991-09-24,26.72,,
1991-09-25,26.81,,
1991-09-26,26.63,,
1991-09-27,26.94,,
1991-09-30,27.09,,
1991-10-01,27.25,,
1991-10-02,27.91,,
1991-10-03,27.19,,
1991-10-04,27.06,,
1991-10-07,26.97,,
1991-10-08,27.25,,
1991-10-09,27.03,,
1991-10-10,26.97,,
1991-10-11,27.13,,
1991-10-14,27.47,,
1991-10-15,27.34,,
1991-10-16,27.5,,
1991-10-17,27.66,,
1991-10-18,27.25,,
1991-10-21,26.75,,
1991-10-22,26.25,,
1991-10-23,26.16,,
1991-10-24,25.66,,
1991-10-25,25.78,,
1991-10-28,26.16,,
1991-10-29,26.31,,
1991-10-30,25.56,,
1991-10-31,25.38,,
1991-11-01,25.38,,
1991-11-04,25.75,,
1991-11-05,25.84,,
1991-11-06,26.06,,
1991-11-07,26.25,,
1991-11-08,26.0,,
1991-11-11,26.16,,
1991-11-12,26.75,,
1991-11-13,27.09,,
1991-11-14,27.5,,
1991-11-15,26.31,,
1991-11-18,26.63,,
1991-11-19,26.0,,
1991-11-20,25.75,,
1991-11-21,25.81,,
1991-11-22,25.69,,
1991-11-25,26.09,,
1991-11-26,26.47,,
1991-11-27,26.59,,
1991-11-29,26.75,,
1991-12-02,27.47,,
1991-12-03,28.03,,
1991-12-04,27.97,,
1991-12-05,27.91,,
1991-12-06,27.78,,
1991-12-09,27.63,,
1991-12-10,27.72,,
1991-12-11,27.59,,
1991-12-12,27.34,,
1991-12-13,27.5,,
1991-12-16,28.22,,
1991-12-17,28.88,,
1991-12-18,28.81,,
1991-12-19,28.75,,
1991-12-20,28.81,,
1991-12-23,30.19,,
1991-12-24,29.94,,
1991-12-26,31.19,,
1991-12-27,31.75,,
1991-12-30,33.06,,
1991-12-31,32.69,,
1992-01-02,32.81,,
1992-01-03,33.44,,
1992-01-06,32.31,,
1992-01-07,31.31,,
1992-01-08,31.31,,
1992-01-09,30.88,,
1992-01-10,30.81,,
1992-01-13,30.31,,
1992-01-14,31.56,,
1992-01-15,31.06,,
1992-01-16,30.94,,
1992-01-17,29.88,,
1992-01-20,29.44,,
1992-01-21,28.63,,
1992-01-22,29.63,,
1992-01-23,29.88,,
1992-01-24,29.88,,
1992-01-27,29.94,,
1992-01-28,29.13,,
1992-01-29,27.75,,
1992-01-30,28.94,,
1992-01-31,28.38,,
1992-02-03,28.31,,
1992-02-04,29.0,,
1992-02-05,29.19,,
1992-02-06,29.19,,
1992-02-07,28.75,,
1992-02-10,28.94,,
1992-02-11,28.88,,
1992-02-12,28.56,,
1992-02-13,28.31,,
1992-02-14,28.0,,
1992-02-18,27.5,,
1992-02-19,27.56,,
1992-02-20,28.88,,
1992-02-21,27.88,,
1992-02-24,27.94,,
1992-02-25,28.63,,
1992-02-26,29.0,,
1992-02-27,28.63,,
1992-02-28,28.5,,
1992-03-02,28.13,,
1992-03-03,28.44,,
1992-03-04,27.94,,
1992-03-05,28.25,,
1992-03-06,28.5,,
1992-03-09,28.75,,
1992-03-10,28.94,,
1992-03-11,28.81,,
1992-03-12,28.56,,
1992-03-13,28.19,,
1992-03-16,28.5,,
1992-03-17,28.88,,
1992-03-18,28.81,,
1992-03-19,28.81,,
1992-03-20,28.75,,
1992-03-23,28.69,,
1992-03-24,28.63,,
1992-03-25,28.63,,
1992-03-26,28.81,,
1992-03-27,28.44,,
1992-03-30,28.63,,
1992-03-31,28.81,,
1992-04-01,29.13,,
1992-04-02,29.0,,
1992-04-03,29.19,,
1992-04-06,29.63,,
1992-04-07,28.75,,
1992-04-08,28.38,,
1992-04-09,28.88,,
1992-04-10,29.31,,
1992-04-13,28.88,,
1992-04-14,29.81,,
1992-04-15,30.38,,
1992-04-16,30.06,,
1992-04-20,28.75,,
1992-04-21,28.19,,
1992-04-22,28.0,,
1992-04-23,28.5,,
1992-04-24,28.06,,
1992-04-27,28.25,,
1992-04-28,28.25,,
1992-04-29,28.13,,
1992-04-30,28.31,,
1992-05-01,28.13,,
1992-05-04,28.63,,
1992-05-05,28.81,,
1992-05-06,28.25,,
1992-05-07,28.25,,
1992-05-08,28.56,,
1992-05-11,28.88,,
1992-05-12,28.88,,
1992-05-13,28.63,,
1992-05-14,28.13,,
1992-05-15,27.88,,
1992-05-18,28.13,,
1992-05-19,28.44,,
1992-05-20,28.5,,
1992-05-21,28.13,,
1992-05-22,28.13,,
1992-05-26,27.38,,
1992-05-27,28.0,,
1992-05-28,29.69,,
1992-05-29,29.25,,
1992-06-01,29.94,,
1992-06-02,30.0,,
1992-06-03,30.38,,
1992-06-04,29.88,,
1992-06-05,29.19,,
1992-06-08,29.31,,
1992-06-09,29.38,,
1992-06-10,29.56,,
1992-06-11,29.81,,
1992-06-12,30.19,,
1992-06-15,30.69,,
1992-06-16,30.75,,
1992-06-17,30.38,,
1992-06-18,30.69,,
1992-06-19,32.19,,
1992-06-22,32.38,,
1992-06-23,32.25,,
1992-06-24,32.31,,
1992-06-25,32.44,,
1992-06-26,32.44,,
1992-06-29,32.94,,
1992-06-30,33.19,,
1992-07-01,33.19,,
1992-07-02,32.75,,
1992-07-06,33.0,,
1992-07-07,32.94,,
1992-07-08,32.5,,
1992-07-09,32.63,,
1992-07-10,32.06,,
1992-07-13,32.19,,
1992-07-14,32.44,,
1992-07-15,33.0,,
1992-07-16,33.25,,
1992-07-17,32.94,,
1992-07-20,32.75,,
1992-07-21,32.31,,
1992-07-22,31.94,,
1992-07-23,31.56,,
1992-07-24,32.25,,
1992-07-27,32.0,,
1992-07-28,32.44,,
1992-07-29,32.44,,
1992-07-30,32.0,,
1992-07-31,32.31,,
1992-08-03,32.69,,
1992-08-04,33.44,,
1992-08-05,33.38,,
1992-08-06,33.56,,
1992-08-07,33.63,,
1992-08-10,34.19,,
1992-08-11,34.19,,
1992-08-12,33.94,,
1992-08-13,33.5,,
1992-08-14,33.81,,
1992-08-17,34.31,,
1992-08-18,34.69,,
1992-08-19,34.69,,
1992-08-20,34.5,,
1992-08-21,34.5,,
1992-08-24,34.13,,
1992-08-25,33.75,,
1992-08-26,33.88,,
1992-08-27,33.75,,
1992-08-28,34.06,,
1992-08-31,34.06,,
1992-09-01,33.63,,
1992-09-02,33.56,,
1992-09-03,34.25,,
1992-09-04,35.06,,
1992-09-08,35.06,,
1992-09-09,34.94,,
1992-09-10,35.63,,
1992-09-11,35.81,,
1992-09-14,36.13,,
1992-09-15,35.56,,
1992-09-16,36.06,,
1992-09-17,35.75,,
1992-09-18,36.06,,
1992-09-21,35.94,,
1992-09-22,35.56,,
1992-09-23,35.19,,
1992-09-24,35.5,,
1992-09-25,35.19,,
1992-09-28,35.13,,
1992-09-29,35.19,,
1992-09-30,35.69,,
1992-10-01,36.13,,
1992-10-02,35.69,,
1992-10-05,34.75,,
1992-10-06,34.63,,
1992-10-07,34.56,,
1992-10-08,34.63,,
1992-10-09,34.38,,
1992-10-12,35.0,,
1992-10-13,35.06,,
1992-10-14,35.0,,
1992-10-15,35.5,,
1992-10-16,35.88,,
1992-10-19,36.38,,
1992-10-20,35.69,,
1992-10-21,35.69,,
1992-10-22,36.06,,
1992-10-23,36.13,,
1992-10-26,36.31,,
1992-10-27,36.19,,
1992-10-28,36.5,,
1992-10-29,36.88,,
1992-10-30,37.5,,
1992-11-02,37.5,,
1992-11-03,36.69,,
1992-11-04,36.0,,
1992-11-05,35.81,,
1992-11-06,35.75,,
1992-11-09,35.75,,
1992-11-10,34.81,,
1992-11-11,34.5,,
1992-11-12,34.94,,
1992-11-13,35.19,,
1992-11-16,34.63,,
1992-11-17,34.94,,
1992-11-18,35.0,,
1992-11-19,34.25,,
1992-11-20,33.81,,
1992-11-23,33.63,,
1992-11-24,33.63,,
1992-11-25,33.69,,
1992-11-27,34.0,,
1992-11-30,34.0,,
1992-12-01,34.31,,
1992-12-02,34.44,,
1992-12-03,34.5,,
1992-12-04,34.56,,
1992-12-07,34.88,,
1992-12-08,34.88,,
1992-12-09,34.88,,
1992-12-10,34.75,,
1992-12-11,34.81,,
1992-12-14,34.31,,
1992-12-15,34.56,,
1992-12-16,34.88,,
1992-12-17,35.0,,
1992-12-18,35.44,,
1992-12-21,35.0,,
1992-12-22,34.88,,
1992-12-23,34.25,,
1992-12-24,33.88,,
1992-12-28,33.63,,
1992-12-29,33.56,,
1992-12-30,33.81,,
1992-12-31,33.5,,
1993-01-04,32.88,,
1993-01-05,33.38,,
1993-01-06,32.81,,
1993-01-07,32.25,,
1993-01-08,31.75,,
1993-01-11,31.56,,
1993-01-12,32.06,,
1993-01-13,31.94,,
1993-01-14,32.25,,
1993-01-15,32.44,,
1993-01-18,31.5,,
1993-01-19,30.69,,
1993-01-20,30.63,,
1993-01-21,30.63,,
1993-01-22,31.06,,
1993-01-25,31.0,,
1993-01-26,31.13,,
1993-01-27,30.88,,
1993-01-28,31.06,,
1993-01-29,31.06,,
1993-02-01,31.0,,
1993-02-02,31.75,,
1993-02-03,31.69,,
1993-02-04,31.63,,
1993-02-05,31.25,,
1993-02-08,31.0,,
1993-02-09,31.06,,
1993-02-10,31.19,,
1993-02-11,31.81,,
1993-02-12,31.56,,
1993-02-16,31.0,,
1993-02-17,30.94,,
1993-02-18,30.25,,
1993-02-19,30.25,,
1993-02-22,30.0,,
1993-02-23,30.56,,
1993-02-24,31.56,,
1993-02-25,31.69,,
1993-02-26,32.0,,
1993-03-01,31.63,,
1993-03-02,32.19,,
1993-03-03,33.13,,
1993-03-04,33.38,,
1993-03-05,33.13,,
1993-03-08,33.88,,
1993-03-09,33.63,,
1993-03-10,33.56,,
1993-03-11,33.63,,
1993-03-12,33.13,,
1993-03-15,32.94,,
1993-03-16,32.88,,
1993-03-17,32.13,,
1993-03-18,32.38,,
1993-03-19,31.19,,
1993-03-22,30.56,,
1993-03-23,30.44,,
1993-03-24,30.5,,
1993-03-25,30.38,,
1993-03-26,30.44,,
1993-03-29,30.44,,
1993-03-30,30.5,,
1993-03-31,30.25,,
1993-04-01,30.44,,
1993-04-02,30.31,,
1993-04-05,29.44,,
1993-04-06,29.0,,
1993-04-07,28.5,,
1993-04-08,28.81,,
1993-04-12,29.0,,
1993-04-13,29.44,,
1993-04-14,28.94,,
1993-04-15,28.75,,
1993-04-16,28.38,,
1993-04-19,28.19,,
1993-04-20,28.94,,
1993-04-21,29.13,,
1993-04-22,28.19,,
1993-04-23,28.5,,
1993-04-26,28.06,,
1993-04-27,28.56,,
1993-04-28,28.25,,
1993-04-29,28.44,,
1993-04-30,28.88,,
1993-05-03,29.0,,
1993-05-04,29.44,,
1993-05-05,29.75,,
1993-05-06,29.5,,
1993-05-07,29.56,,
1993-05-10,29.44,,
1993-05-11,29.19,,
1993-05-12,29.0,,
1993-05-13,28.63,,
1993-05-14,28.88,,
1993-05-17,28.5,,
1993-05-18,28.25,,
1993-05-19,28.56,,
1993-05-20,28.69,,
1993-05-21,28.31,,
1993-05-24,26.94,,
1993-05-25,26.94,,
1993-05-26,26.88,,
1993-05-27,26.69,,
1993-05-28,27.0,,
1993-06-01,26.63,,
1993-06-02,26.31,,
1993-06-03,25.94,,
1993-06-04,26.25,,
1993-06-07,26.56,,
1993-06-08,26.31,,
1993-06-09,26.44,,
1993-06-10,26.44,,
1993-06-11,26.56,,
1993-06-14,26.81,,
1993-06-15,26.69,,
1993-06-16,26.44,,
1993-06-17,26.88,,
1993-06-18,26.81,,
1993-06-21,26.75,,
1993-06-22,27.13,,
1993-06-23,26.56,,
1993-06-24,26.31,,
1993-06-25,27.13,,
1993-06-28,27.13,,
1993-06-29,26.75,,
1993-06-30,27.44,,
1993-07-01,27.06,,
1993-07-02,26.44,,
1993-07-06,26.06,,
1993-07-07,26.19,,
1993-07-08,26.5,,
1993-07-09,26.44,,
1993-07-12,26.19,,
1993-07-13,26.06,,
1993-07-14,25.88,,
1993-07-15,25.88,,
1993-07-16,25.56,,
1993-07-19,25.75,,
1993-07-20,25.31,,
1993-07-21,25.25,,
1993-07-22,24.94,,
1993-07-23,24.69,,
1993-07-26,24.81,,
1993-07-27,24.75,,
1993-07-28,24.13,,
1993-07-29,24.75,,
1993-07-30,24.38,,
1993-08-02,24.44,,
1993-08-03,24.5,,
1993-08-04,24.56,,
1993-08-05,24.38,,
1993-08-06,24.13,,
1993-08-09,24.31,,
1993-08-10,24.44,,
1993-08-11,24.31,,
1993-08-12,24.19,,
1993-08-13,23.94,,
1993-08-16,23.94,,
1993-08-17,24.44,,
1993-08-18,25.38,,
1993-08-19,26.38,,
1993-08-20,25.56,,
1993-08-23,26.13,,
1993-08-24,26.44,,
1993-08-25,26.25,,
1993-08-26,25.88,,
1993-08-27,25.5,,
1993-08-30,25.75,,
1993-08-31,26.0,,
1993-09-01,26.44,,
1993-09-02,26.25,,
1993-09-03,26.25,,
1993-09-07,26.13,,
1993-09-08,26.88,,
1993-09-09,26.56,,
1993-09-10,27.19,,
1993-09-13,26.81,,
1993-09-14,26.44,,
1993-09-15,27.0,,
1993-09-16,26.88,,
1993-09-17,26.5,,
1993-09-20,26.38,,
1993-09-21,26.13,,
1993-09-22,26.13,,
1993-09-23,25.81,,
1993-09-24,25.75,,
1993-09-27,25.31,,
1993-09-28,25.0,,
1993-09-29,24.94,,
1993-09-30,24.75,,
1993-10-01,24.63,,
1993-10-04,25.0,,
1993-10-05,25.06,,
1993-10-06,25.44,,
1993-10-07,25.44,,
1993-10-08,25.44,,
1993-10-11,25.38,,
1993-10-12,24.88,,
1993-10-13,24.69,,
1993-10-14,26.38,,
1993-10-15,28.0,,
1993-10-18,27.25,,
1993-10-19,27.25,,
1993-10-20,27.81,,
1993-10-21,27.63,,
1993-10-22,27.06,,
1993-10-25,27.13,,
1993-10-26,27.31,,
1993-10-27,27.88,,
1993-10-28,28.25,,
1993-10-29,28.56,,
1993-11-01,28.63,,
1993-11-02,28.5,,
1993-11-03,27.88,,
1993-11-04,27.38,,
1993-11-05,28.06,,
1993-11-08,28.56,,
1993-11-09,29.25,,
1993-11-10,29.88,,
1993-11-11,29.25,,
1993-11-12,29.38,,
1993-11-15,29.63,,
1993-11-16,30.19,,
1993-11-17,30.19,,
1993-11-18,29.81,,
1993-11-19,29.75,,
1993-11-22,30.94,,
1993-11-23,30.75,,
1993-11-24,30.5,,
1993-11-26,30.75,,
1993-11-29,30.56,,
1993-11-30,30.19,,
1993-12-01,30.06,,
1993-12-02,30.38,,
1993-12-03,29.69,,
1993-12-06,30.0,,
1993-12-07,30.19,,
1993-12-08,30.25,,
1993-12-09,30.25,,
1993-12-10,30.06,,
1993-12-13,29.94,,
1993-12-14,30.19,,
1993-12-15,30.0,,
1993-12-16,29.94,,
1993-12-17,30.0,,
1993-12-20,29.94,,
1993-12-21,30.06,,
1993-12-22,29.88,,
1993-12-23,29.81,,
1993-12-27,29.5,,
1993-12-28,29.13,,
1993-12-29,29.06,,
1993-12-30,28.56,,
1993-12-31,28.38,,
1994-01-03,28.13,,
1994-01-04,28.38,,
1994-01-05,28.56,,
1994-01-06,28.56,,
1994-01-07,28.88,,
1994-01-10,29.0,,
1994-01-11,28.63,,
1994-01-12,28.44,,
1994-01-13,28.38,,
1994-01-14,28.0,,
1994-01-17,27.56,,
1994-01-18,27.0,,
1994-01-19,27.44,,
1994-01-20,27.94,,
1994-01-21,27.81,,
1994-01-24,27.63,,
1994-01-25,27.75,,
1994-01-26,28.13,,
1994-01-27,27.38,,
1994-01-28,27.38,,
1994-01-31,26.88,,
1994-02-01,26.31,,
1994-02-02,27.0,,
1994-02-03,26.94,,
1994-02-04,26.25,,
1994-02-07,26.13,,
1994-02-08,25.69,,
1994-02-09,25.31,,
1994-02-10,25.44,,
1994-02-11,25.94,,
1994-02-14,25.81,,
1994-02-15,26.69,,
1994-02-16,26.13,,
1994-02-17,25.5,,
1994-02-18,25.44,,
1994-02-22,25.75,,
1994-02-23,25.69,,
1994-02-24,25.31,,
1994-02-25,25.31,,
1994-02-28,25.25,,
1994-03-01,24.81,,
1994-03-02,24.75,,
1994-03-03,24.63,,
1994-03-04,24.5,,
1994-03-07,24.19,,
1994-03-08,24.63,,
1994-03-09,24.13,,
1994-03-10,24.13,,
1994-03-11,24.88,,
1994-03-14,24.88,,
1994-03-15,24.31,,
1994-03-16,24.5,,
1994-03-17,24.31,,
1994-03-18,24.38,,
1994-03-21,24.13,,
1994-03-22,24.5,,
1994-03-23,24.69,,
1994-03-24,24.94,,
1994-03-25,25.0,,
1994-03-28,25.31,,
1994-03-29,25.19,,
1994-03-30,24.56,,
1994-03-31,25.44,,
1994-04-04,24.81,,
1994-04-05,24.44,,
1994-04-06,24.31,,
1994-04-07,24.25,,
1994-04-08,24.19,,
1994-04-11,24.06,,
1994-04-12,23.88,,
1994-04-13,24.0,,
1994-04-14,24.38,,
1994-04-15,24.75,,
1994-04-18,24.31,,
1994-04-19,24.19,,
1994-04-20,24.38,,
1994-04-21,26.19,,
1994-04-22,25.75,,
1994-04-25,25.69,,
1994-04-26,25.19,,
1994-04-28,25.31,,
1994-04-29,25.19,,
1994-05-02,24.94,,
1994-05-03,25.06,,
1994-05-04,24.81,,
1994-05-05,24.69,,
1994-05-06,24.81,,
1994-05-09,24.81,,
1994-05-10,25.19,,
1994-05-11,25.13,,
1994-05-12,24.81,,
1994-05-13,24.94,,
1994-05-16,25.06,,
1994-05-17,25.31,,
1994-05-18,25.56,,
1994-05-19,25.44,,
1994-05-20,25.19,,
1994-05-23,26.0,,
1994-05-24,26.13,,
1994-05-25,26.13,,
1994-05-26,26.0,,
1994-05-27,26.06,,
1994-05-31,26.19,,
1994-06-01,26.06,,
1994-06-02,26.5,,
1994-06-03,27.69,,
1994-06-06,27.31,,
1994-06-07,27.63,,
1994-06-08,27.88,,
1994-06-09,27.31,,
1994-06-10,27.0,,
1994-06-13,27.0,,
1994-06-14,27.19,,
1994-06-15,27.19,,
1994-06-16,27.38,,
1994-06-17,27.5,,
1994-06-20,28.19,,
1994-06-21,28.13,,
1994-06-22,28.19,,
1994-06-23,27.88,,
1994-06-24,27.31,,
